12.974,2.038,3.172,1
3.966,-6.385,1.887,0
7.398,9.254,1.568,0
-9.651,-9.687,1.970,0
4.074,0.463,1.302,0
-6.374,8.324,1.856,0
-6.310,-0.954,3.359,1
3.928,3.754,3.584,1
3.737,6.098,3.605,1
8.830,4.790,3.439,1
-12.430,10.037,2.166,0
12.487,8.773,2.110,0
-15.616,26.818,3.201,1
-2.037,12.184,2.304,0
7.805,5.977,2.030,0
5.118,-1.786,1.543,0
-8.840,-13.856,3.260,1
10.866,-2.055,3.132,1
0.168,-3.493,3.554,1
7.033,13.305,2.870,1
2.916,3.626,1.965,0
-11.708,3.592,3.083,1
0.300,4.959,2.993,1
-2.137,12.279,1.589,0
-1.955,11.774,2.534,0
1.553,25.546,1.669,0
-12.332,14.302,3.033,1
22.596,2.784,2.463,0
-13.643,2.625,2.253,0
-10.356,-6.677,1.955,0
-26.283,-5.509,1.946,0
-7.348,3.823,3.517,1
-8.404,-7.779,3.760,1
-3.860,-4.598,3.605,1
8.750,-0.626,4.109,1
-1.139,11.640,1.978,0
10.572,-2.042,1.589,0
10.782,2.959,2.620,0
-10.581,3.061,2.284,0
11.316,0.965,1.891,0
1.805,-0.467,2.080,0
3.950,6.282,1.573,0
-1.220,-11.367,3.645,1
16.477,4.197,3.731,1
8.484,0.068,3.583,1
-6.330,12.491,3.990,1
-3.507,-7.124,3.717,1
9.667,1.208,4.036,1
-13.373,7.353,2.006,0
4.964,0.181,3.870,1
6.197,7.576,3.428,1
0.975,8.784,3.549,1
-2.441,-15.935,4.296,1
3.203,9.635,3.269,1
3.395,4.258,3.337,1
-10.903,-8.910,3.535,1
-6.225,18.023,3.845,1
4.548,10.711,3.503,1
-1.806,6.228,1.687,0
-9.881,4.657,3.658,1
-7.586,-7.842,2.185,0
-0.025,-4.581,1.920,0
25.358,0.371,3.502,1
0.357,10.420,3.121,1
6.993,17.918,2.284,0
-1.618,-3.702,3.392,1
-11.219,-5.020,1.554,0
6.556,0.084,1.573,0
-2.405,-2.353,3.518,1
8.351,11.792,3.679,1
-17.911,7.079,3.202,1
-1.973,12.522,1.674,0
4.736,17.360,1.472,0
1.270,-0.675,3.432,1
-15.025,0.663,3.849,1
-6.711,9.033,3.049,1
7.767,-37.312,2.348,0
-0.624,10.955,1.909,0
-10.997,4.953,1.845,0
0.032,2.858,3.234,1
-13.124,-14.556,3.721,1
-11.687,-3.183,2.653,0
5.204,-3.270,1.958,0
-10.047,1.546,1.500,0
5.586,11.484,4.011,1
4.055,-1.487,1.685,0
-5.111,0.778,3.866,1
-2.664,-7.825,1.983,0
7.734,-11.890,1.589,0
-3.322,17.141,1.504,0
-4.386,2.023,2.086,0
9.992,-14.899,3.335,1
9.994,-4.070,2.193,0
-15.393,-5.325,3.659,1
7.945,-11.610,3.236,1
-14.584,4.114,1.748,0
24.848,-11.690,2.142,0
-19.342,-5.319,2.060,0
5.239,9.653,3.654,1
-11.991,-0.141,3.497,1
0.931,6.173,3.547,1
-3.096,-10.101,2.258,0
6.735,22.231,3.602,1
4.750,-16.780,2.059,0
8.670,6.628,1.849,0
-29.376,-2.563,1.891,0
-0.230,-0.955,2.666,0
-0.496,1.867,1.941,0
0.613,-12.059,3.715,1
-13.238,5.812,2.711,0
0.657,-1.549,2.034,0
17.539,5.079,3.352,1
2.986,-5.321,2.038,0
0.295,-13.671,1.671,0
-8.368,7.038,2.055,0
17.640,-2.772,2.994,1
-0.605,15.904,1.917,0
-30.197,-16.159,3.422,1
7.095,-4.227,3.683,1
-10.026,2.962,2.022,0
5.810,3.668,2.170,0
0.913,20.121,3.249,1
19.076,13.448,2.917,0
13.931,13.355,2.010,0
-7.076,-4.918,2.392,0
7.576,-12.092,1.889,0
4.524,5.614,2.562,0
1.848,-2.815,1.744,0
-8.719,5.321,3.617,1
-11.289,-6.250,3.145,1
0.660,0.781,2.095,0
3.993,0.111,2.114,0
0.330,-1.031,4.102,1
-12.757,7.915,3.319,1
0.744,-5.327,3.367,1
-14.614,-8.981,1.802,0
2.288,4.072,2.011,0
13.842,-1.662,3.600,1
11.056,-17.675,1.755,0
11.612,5.332,1.759,0
0.741,-9.559,3.022,1
13.693,-8.855,3.301,1
8.554,-3.513,1.950,0
10.612,2.663,2.284,0
13.425,1.507,1.933,0
3.362,-8.722,1.870,0
15.666,-1.060,3.277,1
-10.281,-9.723,1.865,0
-4.126,17.584,3.710,1
14.931,-8.128,3.359,1
-3.541,1.833,3.659,1
-7.427,-2.298,1.915,0
-0.736,13.078,3.231,1
28.336,8.458,3.701,1
-8.116,2.367,3.378,1
6.871,14.160,3.461,1
-3.213,10.237,2.437,0
16.471,14.705,3.841,1
1.745,1.449,3.406,1
-16.782,-8.655,3.694,1
-4.671,-3.152,2.346,0
22.495,-6.526,3.289,1
1.427,4.159,2.029,0
-1.436,8.346,3.757,1
0.166,-4.723,3.377,1
15.119,-0.651,2.410,0
0.561,-1.328,2.341,0
7.641,-0.348,3.494,1
-0.697,3.536,4.155,1
-2.650,13.419,2.022,0
-6.809,-8.646,3.800,1
0.858,-1.318,2.183,0
7.447,11.339,3.399,1
-8.702,-5.247,4.121,1
2.206,-3.295,1.647,0
-20.739,-8.490,1.928,0
-10.930,10.437,3.222,1
-8.137,-6.356,3.670,1
-6.268,-7.764,3.132,1
-19.033,1.442,1.800,0
-1.245,-9.860,1.935,0
6.061,12.379,1.659,0
7.930,-1.180,2.502,0
1.102,3.967,1.993,0
10.155,-9.315,3.058,1
3.506,-12.618,2.057,0
-0.964,-16.023,3.313,1
-10.482,-1.946,3.236,1
25.009,-7.380,1.840,0
-11.095,-1.111,2.973,0
-3.825,-4.590,1.996,0
-6.349,4.282,2.210,0
6.285,-12.779,3.346,1
-16.389,-0.365,1.767,0
-3.184,-11.208,3.168,1
6.029,-14.150,3.331,1
-20.460,-13.315,3.510,1
-24.990,-9.097,2.120,0
-6.310,8.926,1.433,0
-14.805,-9.047,3.009,1
-5.622,7.276,2.218,0
-22.252,1.621,3.058,1
13.796,-11.935,1.855,0
1.783,-9.364,3.460,1
-9.839,-8.483,1.897,0
-3.160,0.404,3.816,1
7.439,-0.700,1.844,0
1.546,-10.160,3.845,1
8.070,-9.648,1.017,0
-20.337,9.212,3.293,1
-8.398,11.488,3.587,1
-9.813,14.874,3.486,1
8.938,6.373,3.600,1
-6.677,-2.607,3.174,1
-30.980,-2.591,1.652,0
-4.054,-3.580,2.083,0
16.027,-3.930,2.286,0
-3.658,-3.259,4.247,1
9.577,11.800,3.385,1
0.704,6.390,3.593,1
-21.205,7.555,2.061,0
2.639,-21.635,1.780,0
-3.578,-4.613,1.541,0
0.613,9.507,3.056,1
12.910,-13.497,1.421,0
18.834,-7.180,1.974,0
0.244,-4.467,2.432,0
24.387,1.890,2.830,1
2.993,0.466,2.303,0
-6.796,-4.567,2.357,0
-4.645,-1.553,3.682,1
-4.663,-2.881,3.650,1
3.726,8.531,3.718,1
3.864,3.431,2.066,0
-5.402,-5.453,3.583,1
0.076,-12.383,3.586,1
-18.905,11.063,1.969,0
0.132,-6.588,1.652,0
-22.550,5.543,3.785,1
8.338,2.068,3.246,1
7.583,-0.313,2.050,0
0.620,1.839,2.281,0
8.236,-2.873,2.142,0
-2.775,-12.245,1.831,0
11.235,3.752,3.378,1
6.951,-6.128,2.060,0
-8.027,1.741,2.185,0
-6.746,3.670,1.802,0
-3.339,-4.196,2.298,0
11.631,12.879,2.274,0
10.796,5.274,1.630,0
14.195,-20.622,3.784,1
-6.145,-7.479,2.074,0
-0.357,10.704,3.674,1
-4.532,1.877,1.870,0
9.704,-9.144,3.460,1
1.545,-1.426,3.464,1
-13.396,-5.169,1.892,0
1.408,4.089,3.838,1
11.278,-6.212,1.844,0
-9.151,15.106,2.089,0
2.984,2.977,3.156,1
-2.863,-5.922,3.757,1
-10.745,-0.812,1.516,0
-1.052,18.004,2.210,0
-13.474,23.541,1.865,0
1.041,-4.058,2.034,0
-14.844,-5.182,3.447,1
-3.249,9.258,3.511,1
6.180,1.115,2.993,1
-4.209,-6.254,3.640,1
-3.983,5.005,2.355,0
15.452,12.114,3.150,1
-4.803,-11.007,2.198,0
-4.973,5.726,3.824,1
5.689,-4.232,1.653,0
-2.758,-1.366,2.457,0
-2.515,9.202,3.183,1
-10.788,2.735,2.299,0
-8.239,-6.879,1.753,0
-8.275,-7.626,3.799,1
7.610,-10.498,2.619,0
-5.686,-5.646,3.325,1
0.613,11.339,3.545,1
10.823,-15.505,2.136,0
-2.536,10.740,3.871,1
2.107,-12.642,0.858,0
-14.565,-12.298,2.134,0
-8.936,-18.998,3.461,1
-25.329,-4.459,1.709,0
6.894,-6.131,2.159,0
-4.995,-2.239,2.862,1
-9.163,-6.135,2.166,0
1.903,16.067,3.604,1
-17.972,-3.603,3.611,1
6.377,3.247,2.437,0
-1.630,-1.726,1.935,0
2.425,-13.990,3.600,1
5.568,1.509,3.893,1
5.469,-1.804,3.401,1
11.255,-13.976,1.638,0
22.410,-6.582,3.225,1
-10.042,-8.802,3.780,1
-5.554,6.867,2.179,0
23.362,12.617,2.828,1
-2.284,-2.285,3.304,1
-10.186,-0.483,1.814,0
-6.333,-2.583,3.703,1
21.736,4.919,3.499,1
19.306,17.642,1.743,0
-6.316,-7.311,2.032,0
7.080,2.378,2.242,0
-4.020,-11.711,3.162,1
-14.615,-21.708,3.431,1
-10.896,10.124,1.947,0
-3.183,1.352,1.752,0
-15.291,-5.273,2.957,1
-14.679,-9.996,1.812,0
11.805,8.852,1.882,0
3.635,-6.566,2.022,0
14.176,0.888,3.378,1
-11.711,5.752,3.666,1
-2.775,-7.325,2.783,0
-2.324,-2.746,2.071,0
-3.113,3.760,2.961,1
3.439,-11.632,3.408,1
3.373,16.679,3.241,1
-16.399,2.473,1.849,0
15.334,10.765,2.476,0
-4.734,-19.489,1.980,0
-9.251,3.506,3.141,1
1.806,0.645,2.371,0
-10.791,4.145,2.179,0
6.728,4.468,1.772,0
16.700,18.808,3.042,1
-17.424,13.686,1.870,0
-4.933,-1.992,3.800,1
13.735,-7.663,1.750,0
-13.270,-3.181,3.199,1
-9.158,11.856,3.615,1
-0.467,14.098,1.967,0
-10.615,9.569,3.626,1
-6.281,3.617,2.001,0
2.565,-7.125,2.148,0
-9.065,4.172,2.197,0
11.287,-2.841,4.043,1
-16.030,-3.524,1.956,0
-11.352,-12.607,3.599,1
-6.227,12.833,3.383,1
9.559,5.116,3.689,1
-12.683,9.584,3.345,1
-3.509,-10.772,4.024,1
3.589,13.871,2.964,1
8.521,-12.317,3.981,1
0.061,-2.989,2.172,0
-1.549,-10.110,2.344,0
20.321,2.438,2.125,0
-0.949,0.377,3.676,1
-2.704,8.591,3.575,1
-5.813,5.947,2.112,0
11.431,-19.613,2.185,0
-7.489,0.343,3.506,1
-4.999,-1.598,1.886,0
-13.078,-5.754,2.512,0
-1.316,-1.579,1.817,0
26.620,5.947,2.768,1
18.604,8.252,3.571,1
-12.556,5.465,3.711,1
12.134,-6.050,3.163,1
-5.117,-2.503,2.628,1
-6.553,-0.040,1.630,0
18.991,-10.185,2.263,0
-3.575,-9.334,2.107,0
-0.852,18.320,2.308,0
4.367,7.429,3.671,1
0.537,8.728,1.584,0
5.647,-6.324,1.917,0
15.829,6.603,1.883,0
-4.243,17.389,3.017,1
16.675,-18.252,3.318,1
-11.408,-2.963,2.008,0
9.567,11.998,3.526,1
15.490,-10.833,1.590,0
-5.142,-2.742,3.267,1
13.572,17.681,3.037,1
-10.436,-10.149,2.069,0
-10.832,2.460,1.845,0
20.418,5.956,3.688,1
10.091,1.294,3.292,1
-4.763,5.417,3.671,1
4.796,8.239,3.938,1
-9.846,-11.899,2.542,0
-3.632,-1.753,3.221,1
6.128,8.851,3.728,1
-6.776,8.442,3.807,1
4.200,4.787,1.973,0
-7.549,-2.800,3.354,1
-3.424,-2.124,3.263,1
-8.355,4.517,2.126,0
-2.213,-7.038,3.947,1
0.574,-1.846,2.125,0
11.664,-5.285,3.948,1
-7.014,-0.949,3.103,1
-17.465,-5.859,2.465,0
-6.741,10.698,2.309,0
0.063,4.089,3.670,1
-4.006,-0.327,1.909,0
12.964,4.134,2.006,0
15.094,-1.591,2.089,0
-21.135,3.208,2.646,1
19.711,5.563,3.906,1
-3.181,2.143,3.214,1
4.824,1.718,3.404,1
2.733,-2.141,3.399,1
7.402,8.091,2.016,0
18.348,7.580,3.946,1
7.529,3.779,3.678,1
-5.368,7.395,3.646,1
-9.458,1.285,2.166,0
-1.883,-12.858,2.159,0
-5.141,-8.289,2.440,0
-0.761,3.411,2.301,0
-18.515,-12.663,3.065,1
37.786,-0.956,1.602,0
1.948,21.067,2.115,0
2.646,18.534,3.453,1
-8.681,-11.948,3.807,1
-9.154,-5.112,3.532,1
-1.821,-8.794,1.856,0
0.610,2.674,1.732,0
1.865,1.587,3.236,1
-1.963,1.660,1.541,0
-8.838,-3.450,1.933,0
2.308,21.016,3.636,1
-0.492,-12.586,2.171,0
16.163,-10.244,1.831,0
8.039,3.765,3.529,1
7.376,5.436,1.790,0
1.398,20.300,3.535,1
-21.514,-9.710,3.470,1
2.791,19.223,3.555,1
0.276,-1.549,3.461,1
-2.489,-9.664,3.036,1
11.004,-0.545,2.522,0
-13.515,0.402,3.599,1
-1.675,4.132,1.520,0
-6.058,-5.555,1.930,0
-4.504,-14.553,3.398,1
-7.625,22.037,3.633,1
2.691,-0.094,3.647,1
-10.738,1.573,1.681,0
4.159,0.778,3.398,1
-5.476,-13.980,3.151,1
0.297,-11.031,3.589,1
-3.114,10.790,3.583,1
-6.799,8.251,2.068,0
-2.467,-3.785,1.898,0
33.133,-26.338,1.438,0
-14.226,14.315,3.771,1
-13.361,16.629,1.831,0
-1.876,10.022,3.725,1
-3.009,-18.239,3.633,1
-11.312,-13.307,2.241,0
6.603,-0.703,1.902,0
-2.725,6.386,2.698,0
-1.885,1.037,3.647,1
-14.942,16.619,3.615,1
-8.774,14.066,4.074,1
-14.549,-4.047,1.759,0
5.237,-8.700,3.197,1
11.926,-16.609,2.142,0
13.561,3.448,3.724,1
-12.961,7.470,2.137,0
-18.031,2.466,4.006,1
-7.499,3.415,3.263,1
3.847,17.054,2.190,0
3.491,10.280,3.154,1
-5.570,1.346,3.516,1
6.155,4.336,3.990,1
-25.379,-3.075,2.094,0
-3.439,-10.676,2.176,0
10.844,5.040,2.357,0
-5.415,7.018,2.226,0
-2.738,13.712,1.624,0
5.530,-6.153,3.928,1
0.603,-16.214,3.423,1
0.292,5.213,3.993,1
1.737,-21.988,1.497,0
-4.749,5.224,3.520,1
-14.918,-2.009,3.489,1
4.695,11.856,3.740,1
-5.598,-8.830,1.975,0
2.202,-10.021,1.993,0
2.730,2.450,3.658,1
8.257,2.393,2.164,0
5.499,-4.594,1.852,0
-4.211,-8.351,3.597,1
-9.013,-1.681,3.009,1
-25.163,4.344,2.176,0
6.994,8.838,3.901,1
